Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
2566.0,50.0,110.0,7810.0,4.0,6.0,1930.0,2003.0,0.0,189.0,0.0,741.0,930.0,1230.0,525.0,0.0,1755.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,1.0,1930.0,1.0,231.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,CmentBd,TA,Gd,BrkTil,TA,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal
2567.0,190.0,79.0,6221.0,5.0,5.0,1941.0,1950.0,0.0,533.0,0.0,195.0,728.0,760.0,595.0,0.0,1355.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,0.0,1966.0,2.0,528.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,10.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
2568.0,20.0,68.58035714285714,25485.0,6.0,4.0,1960.0,1960.0,423.0,540.0,1020.0,0.0,1560.0,1560.0,0.0,0.0,1560.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,3.0,1960.0,2.0,580.0,0.0,75.0,584.0,0.0,0.0,0.0,0.0,5.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,MetalSd,TA,Fa,CBlock,TA,Gd,Mn,LwQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
2569.0,20.0,68.58035714285714,21579.0,6.0,6.0,1968.0,1968.0,0.0,813.0,0.0,675.0,1488.0,1488.0,0.0,0.0,1488.0,0.0,1.0,2.0,0.0,3.0,1.0,7.0,2.0,1968.0,2.0,552.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,9.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,CWD,Normal
2570.0,160.0,24.0,1782.0,6.0,6.0,1980.0,1980.0,0.0,330.0,0.0,186.0,516.0,529.0,516.0,0.0,1045.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1980.0,2.0,462.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal
2571.0,20.0,68.58035714285714,17871.0,4.0,5.0,1995.0,1996.0,0.0,0.0,0.0,1680.0,1680.0,1680.0,0.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1996.0,2.0,628.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2572.0,120.0,35.0,3907.0,8.0,5.0,1988.0,1988.0,0.0,577.0,0.0,427.0,1004.0,1020.0,0.0,0.0,1020.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1988.0,2.0,509.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,,RM,Pave,IR1,Bnk,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2573.0,20.0,68.58035714285714,20693.0,7.0,5.0,1971.0,1971.0,652.0,434.0,0.0,1262.0,1696.0,1696.0,0.0,0.0,1696.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,2.0,1971.0,2.0,625.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,,RL,Pave,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2574.0,20.0,70.0,18044.0,8.0,5.0,1986.0,1986.0,0.0,0.0,0.0,279.0,279.0,2726.0,0.0,0.0,2726.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,1.0,1986.0,2.0,691.0,216.0,64.0,169.0,0.0,0.0,228.0,0.0,8.0,2007.0,,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Plywood,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,Gd,Gd,Y,WD,Normal
2575.0,50.0,50.0,7000.0,6.0,7.0,1940.0,1950.0,0.0,375.0,0.0,345.0,720.0,720.0,495.0,0.0,1215.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1965.0,2.0,720.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,FuseA,Gd,Typ,Detchd,Fin,TA,TA,Y,WD,Normal
2576.0,50.0,50.0,7288.0,5.0,7.0,1925.0,2003.0,0.0,0.0,0.0,936.0,936.0,936.0,665.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1977.7212165097756,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,9.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,WD,Normal
2577.0,70.0,50.0,9060.0,5.0,6.0,1923.0,1999.0,0.0,548.0,0.0,311.0,859.0,942.0,886.0,0.0,1828.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1977.7212165097756,1.7661179698216736,472.76886145404666,174.0,0.0,212.0,0.0,0.0,0.0,0.0,3.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Plywood,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Alloca
2578.0,30.0,46.0,3672.0,5.0,7.0,1922.0,1950.0,0.0,0.0,0.0,816.0,816.0,816.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1922.0,1.0,100.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,9.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,Fa,N,WD,Normal
2579.0,50.0,64.0,11067.0,2.0,4.0,1939.0,1950.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,205.0,845.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1950.0,1.0,256.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Maj2,Detchd,Unf,TA,Fa,N,WD,Normal
2580.0,190.0,75.0,8250.0,5.0,6.0,1895.0,2006.0,0.0,0.0,0.0,957.0,957.0,1034.0,957.0,0.0,1991.0,0.0,0.0,2.0,0.0,4.0,2.0,9.0,0.0,1977.7212165097756,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,6.0,2007.0,,C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,Attchd,Unf,TA,TA,N,WD,Normal
2581.0,20.0,65.0,6565.0,4.0,6.0,1957.0,1980.0,0.0,967.0,0.0,106.0,1073.0,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1985.0,2.0,720.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,,C (all),Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml
2582.0,30.0,60.0,6060.0,5.0,9.0,1930.0,2007.0,0.0,737.0,0.0,100.0,837.0,1001.0,0.0,0.0,1001.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1930.0,1.0,216.0,154.0,0.0,42.0,86.0,0.0,0.0,0.0,11.0,2007.0,,C (all),Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,Po,N,WD,Normal
2583.0,120.0,59.0,5568.0,8.0,5.0,2006.0,2007.0,473.0,1573.0,0.0,0.0,1573.0,1625.0,0.0,0.0,1625.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,2006.0,2.0,495.0,123.0,0.0,0.0,0.0,153.0,0.0,0.0,10.0,2007.0,,RM,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial
2584.0,85.0,68.58035714285714,12150.0,6.0,6.0,1979.0,1979.0,0.0,1001.0,0.0,0.0,1001.0,1299.0,0.0,0.0,1299.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1979.0,2.0,486.0,84.0,0.0,222.0,0.0,0.0,0.0,0.0,1.0,2007.0,,RL,Pave,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,BuiltIn,RFn,TA,TA,Y,WD,Normal
2585.0,20.0,80.0,10000.0,5.0,5.0,2002.0,2002.0,166.0,585.0,0.0,856.0,1441.0,1392.0,0.0,0.0,1392.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2002.0,3.0,650.0,168.0,49.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2586.0,20.0,44.0,12864.0,7.0,5.0,2002.0,2002.0,0.0,1392.0,0.0,17.0,1409.0,1409.0,0.0,0.0,1409.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2002.0,2.0,576.0,0.0,144.0,0.0,0.0,145.0,0.0,0.0,7.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
2587.0,20.0,68.58035714285714,9928.0,7.0,5.0,1991.0,1992.0,0.0,1239.0,0.0,215.0,1454.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1991.0,2.0,506.0,114.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2588.0,80.0,68.58035714285714,8750.0,7.0,6.0,1975.0,1975.0,50.0,224.0,530.0,98.0,852.0,918.0,0.0,0.0,918.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,1975.0,1.0,360.0,192.0,84.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,Av,Rec,GLQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2589.0,85.0,82.0,8410.0,6.0,6.0,1974.0,1974.0,0.0,924.0,0.0,46.0,970.0,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1974.0,2.0,528.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2590.0,120.0,46.0,4054.0,7.0,6.0,1987.0,1987.0,352.0,949.0,0.0,552.0,1501.0,1501.0,0.0,0.0,1501.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,2.0,1987.0,2.0,512.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,BrkTil,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2591.0,20.0,149.0,19958.0,6.0,8.0,1958.0,1995.0,1224.0,0.0,0.0,585.0,585.0,2279.0,0.0,0.0,2279.0,0.0,0.0,2.0,1.0,4.0,1.0,7.0,1.0,1958.0,2.0,461.0,274.0,0.0,0.0,0.0,138.0,0.0,0.0,7.0,2007.0,,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal
2592.0,20.0,67.0,8368.0,7.0,5.0,2006.0,2007.0,0.0,0.0,0.0,1689.0,1689.0,1689.0,0.0,0.0,1689.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2007.0,2.0,433.0,100.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial
2593.0,20.0,68.0,8298.0,8.0,5.0,2006.0,2007.0,100.70914127423822,583.0,0.0,963.0,1546.0,1564.0,0.0,0.0,1564.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2207.0,2.0,502.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,RFn,TA,TA,Y,New,Partial
2594.0,20.0,42.0,10331.0,7.0,7.0,1985.0,1985.0,0.0,215.0,80.0,970.0,1265.0,1240.0,0.0,0.0,1240.0,0.0,1.0,2.0,0.0,3.0,1.0,6.0,0.0,1985.0,2.0,528.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,,RL,Pave,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2595.0,20.0,68.58035714285714,6718.0,8.0,5.0,2001.0,2001.0,86.0,250.0,0.0,1017.0,1267.0,1312.0,0.0,0.0,1312.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2001.0,2.0,471.0,256.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2596.0,20.0,80.0,11305.0,8.0,5.0,2002.0,2002.0,886.0,1329.0,0.0,593.0,1922.0,1922.0,0.0,0.0,1922.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2002.0,3.0,692.0,201.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2597.0,20.0,68.58035714285714,7777.0,6.0,5.0,1996.0,1996.0,203.0,0.0,0.0,1491.0,1491.0,1491.0,0.0,0.0,1491.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1996.0,2.0,571.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2598.0,60.0,68.58035714285714,11800.0,7.0,5.0,2003.0,2004.0,94.0,766.0,0.0,356.0,1122.0,1146.0,1340.0,0.0,2486.0,1.0,0.0,3.0,1.0,5.0,1.0,10.0,1.0,2003.0,2.0,452.0,143.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
2599.0,20.0,85.0,12633.0,10.0,5.0,2006.0,2007.0,242.0,0.0,0.0,1824.0,1824.0,1824.0,0.0,0.0,1824.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,2006.0,3.0,932.0,160.0,36.0,0.0,0.0,108.0,0.0,0.0,9.0,2007.0,,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,PosA,PosA,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,New,Partial
2600.0,20.0,200.0,43500.0,3.0,5.0,1953.0,1953.0,0.0,0.0,0.0,0.0,0.0,2034.0,0.0,0.0,2034.0,0.0,0.0,1.0,0.0,2.0,1.0,9.0,0.0,1953.0,4.0,1041.0,483.0,266.0,0.0,0.0,0.0,561.0,0.0,6.0,2007.0,,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Min1,2Types,RFn,TA,TA,N,WD,Normal
2601.0,120.0,62.0,6710.0,6.0,5.0,1996.0,1997.0,134.0,16.0,904.0,0.0,920.0,936.0,0.0,0.0,936.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1996.0,2.0,460.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,,RM,Pave,IR1,Lvl,AllPub,FR3,Gtl,Mitchel,Norm,Norm,TwnhsE,SFoyer,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,Av,Rec,GLQ,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2602.0,160.0,21.0,1504.0,4.0,4.0,1972.0,1972.0,0.0,252.0,0.0,294.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1972.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2603.0,180.0,68.58035714285714,1533.0,4.0,5.0,1970.0,1970.0,0.0,503.0,0.0,27.0,530.0,530.0,462.0,0.0,992.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1970.0,1.0,297.0,112.0,97.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,BuiltIn,Fin,TA,TA,Y,WD,Normal
2604.0,160.0,21.0,1495.0,4.0,6.0,1970.0,1970.0,189.0,384.0,0.0,162.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1977.7212165097756,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal
2605.0,160.0,21.0,1890.0,4.0,3.0,1976.0,1976.0,0.0,0.0,0.0,546.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1976.0,1.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,COD,Normal
2606.0,85.0,72.0,9129.0,5.0,5.0,1977.0,1977.0,144.0,923.0,0.0,0.0,923.0,1008.0,0.0,0.0,1008.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1977.0,2.0,678.0,201.0,66.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2607.0,80.0,68.58035714285714,15957.0,6.0,6.0,1977.0,1977.0,0.0,1148.0,0.0,96.0,1244.0,1356.0,0.0,0.0,1356.0,2.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1977.0,2.0,528.0,1424.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,,RL,Pave,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,Plywood,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal
2608.0,20.0,61.0,33983.0,5.0,6.0,1977.0,1994.0,0.0,1112.0,0.0,48.0,1160.0,1676.0,0.0,0.0,1676.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,2.0,1977.0,2.0,672.0,690.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,TA,Fa,PConc,TA,TA,Mn,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Mod,Attchd,RFn,TA,TA,P,WD,Normal
